GujaratiRiddle_saralgujarati_22	વાણી નહીં પણ બોલી શકે, પગ નથી પણ ચાલી શકે, વાગે છે પણ કાંટા નહીં, એના ઈશારે દુનિયા ચાલે!	ઘડિયાળ
GujaratiRiddle_saralgujarati_23	ઘરમાં મહેમાનોને દેવાય, વોટમાં નેતાઓને દેવાય, આરામ કરવામાં વપરાય!	ખુરશી
GujaratiRiddle_saralgujarati_24	પીળા પીળા પદ્મસી ને પેટમાં રાખે રસ થોડા ટીપાં વધુ પડે તો દાંતનો કાઢે કસ!	લીંબુ
GujaratiRiddle_saralgujarati_25	એવું શું છે જે પાણીમાં પડે તો પણ ભીનું ના થાય?	પડછાયો
GujaratiRiddle_saralgujarati_26	એવી કઈ વસ્તુ જે ખાવા માટે ખરિદિયે પણ તેને ખાતા નથી?	પ્લેટ
GujaratiRiddle_saralgujarati_27	એવું શું છે જે વગર પગે ભાગે છે અને ક્યારેય પાછો નથી આવતો?	સમય
GujaratiRiddle_saralgujarati_28	એવી કઈ વસ્તુ છે જે તમે કઈ બોલો તો તૂટી જાય?	મૌન
GujaratiRiddle_saralgujarati_29	લીલી માછલીના ઈંડા લીલા પણ, માછલી કરતાં ઈંડાનું મૂલ્ય વધારે.	વટાણા
GujaratiRiddle_saralgujarati_30	એ તો ભાઈ તો છે ભારે બીકણ, કાતરી ખાતા પાન ઉંદરભાઈના મામા એ તો, એને છે લાંબા કાન.	સસલું
GujaratiRiddle_saralgujarati_31	નાના શરીરમાં નાની ગાંઠ, જે દિવસભર કરે કામ પરસ્પર મળીને સંગે રહેતી, આરામનું એને નહીં નામ.	કીડી
GujaratiRiddle_saralgujarati_32	એ તો ભાઈ તો ભારે ઊંચા, પણ લાગે છે સાવ બૂચા, નાની પૂછડી ને ટૂંકા કાન, ને ઊંચી ડોકે ચાવે પાન.	ઊંટ
GujaratiRiddle_saralgujarati_33	કદરૂપી કાયા લઈને જળઘોડો પાણીમાંથી આવે દોડતો ત્યારે લાગે જાણે પથ્થર કોઇ ગબડાવે.	હિપોપોટેમસ
GujaratiRiddle_saralgujarati_34	નાનેથી મોટું થાઉં, રંગબેરંગી પાંખો લગાવું હવાની લહેરોમાં તરતું જાઉં, ફૂલો સંગે વાતો કરતું જાઉં.	પતંગિયું
GujaratiRiddle_saralgujarati_35	વર્ષાઋતુને સહન કરતી, ગરમીને ઘોળી પી જાતી બધાને આરામ આપતી જાતી, પણ ઠંડીમાં નકામી બની જાતી.	છત્રી
GujaratiRiddle_saralgujarati_36	બાગબગીચે ગાતી રહેતી, પણ પોતાનું ઘર ક્યારેય ન બનાવતી કોલસાથી વધુ કાળી છે પણ સૌની મનભાવન છે.	કોયલ
GujaratiRiddle_saralgujarati_37	નાકે નકશે એ નમણું દેખાય, પણ ભરતું લાંબી ફાળ આંખો એની ચમકીલી ને ઝડપી એની ચાલ.	હરણ
GujaratiRiddle_saralgujarati_38	ન તો હું સાંભળી શકું, ન તો હું બોલી શકું આંખ તો મારે છે પણ નહીં તોયે જગ આખાને ભણાવતી જાઉં.	ચોપડી
GujaratiRiddle_saralgujarati_39	ટર ટર ટર ટર કરતાં ગાય છે, જાણે પોતાનું ગીત સંભળાવે છે, જ્યારે તેઓ તળાવે તરે છે ત્યારે લાંબી પતવાર બનાવે છે.	દેડકો
GujaratiRiddle_saralgujarati_40	આંધી વર્ષામાં છાતી પહોળી કરી ઠાઠથી હું ઊભો છું, જીવોની હું રક્ષા કરી , ફળ ફૂલનું દાન આપું છું.	વૃક્ષ
GujaratiRiddle_saralgujarati_41	પાણી તો પોતાનું ઘર, ધીમી જેની ચાલ ભય જોઈને કોકડું વળતો, બની જાતો ખુદની ઢાલ.	કાચબો
GujaratiRiddle_saralgujarati_42	કાન મોટા ને કાયા નાની, ને કોમળ એના વાળ કોઈ એને પકડી નાં શકે તેવી છે તેજી એની ચાલ.	સસલું
GujaratiRiddle_saralgujarati_43	છતથી લઈને ખૂણેખાંચરે મળી જાતી છ પગવાળી નાર લાળથી વણતું મલમલ જેવુ કપડું જાળીદાર.	કરોળિયો
GujaratiRiddle_saralgujarati_44	મંદિર, મસ્જિદ ગુરુદ્વારે જે પાતી બહુમાન પાતળી કાયા હોવા છતાં મહેંક દ્વારા કરે પાન પાન.	અગરબતી
GujaratiRiddle_saralgujarati_45	જેવા છો તેવા દેખાશો, માટે મારી અંદર ઝાંકો જલ્દીથી દઈ દો જવાબ ખુદને ઓછા ન આંકો.	અરીસો (દર્પણ)
GujaratiRiddle_saralgujarati_46	થાકવાનું ન મારે નામ, રાત દિવસ હું ચાલતી રહેતી જ્યારે પૂછો ત્યારે સમય બતાવતી, આગળ વધવાનો સંદેશો હું જાતી.	ઘડિયાળ
GujaratiRiddle_saralgujarati_47	ખુલ્લા આસમાનમાંથી જનમું છું, લીલા ઘાસ પર સૂઈ જાઉં છું, મોતી જેવી સૂરત મારી વાદળોની પૌત્રી છું.	ઝાકળબિંદુ
GujaratiRiddle_saralgujarati_48	ન ખાય છે ન પીવે છે, બસ અજવાળાને સાથે લઈને ચાલે છે, પણ છાયાને અને અંધારાને જોઈને મરી જાય છે.	પડછાયો
GujaratiRiddle_saralgujarati_49	શાકભાજીમાં હું છું સૌથી કડવો, પણ ગુણ મારા અપાર રોગોને હું ઝટથી કાપું, મારું નામ બતાવો ચતુર સુજાણ.	કારેલા
GujaratiRiddle_saralgujarati_50	તડકો લાગે તો ઊભો થાતો, છાયોં આવે તો મરી જાતો જો કોઈ મહેનત કરે તો ફરી પાછો ઊભો થાતો, હવા આપો તો મરી જાતો.	પરસેવો
GujaratiRiddle_saralgujarati_51	જો તે જાય તો પાછો ન આવે, પણ જઈ રહ્યો હોય તોય નજર ન આવે, આખી દુનિયામાં ચર્ચા એની એ તો સૌથી બળવાન ગણાતો.	સમય
GujaratiRiddle_saralgujarati_52	એક બગીચામાં અનેક ફૂલ, ને તે ફૂલોનો છે એક રાજા રાજા જ્યારે આવે બગીચામાં ત્યારે નાચતાં ફૂલો આખા.	ચંદ્ર અને તારા
GujaratiRiddle_saralgujarati_53	ભરી બજારે થેલો લઈને આવ્યો ચોર બંધ ડબ્બાનું તાળું ખોલી, સામાન સઘળો લઈ જાતો.	પોસ્ટમેન
GujaratiRiddle_saralgujarati_54	રૂડો ને રૂપાળો ને ગોરો ગોરો માખણ જેવો છું મા નો તો ભાઈ નહીં પણ બાળકોનો વ્હાલો મામો છું.	ચાંદામામા
GujaratiRiddle_saralgujarati_55	જેમ જેમ સેવા કરતો જાઉં છું તેમ તેમ મારું કદ ઘટતું જાય છે, રંગબેરંગી મારો સ્વભાવ હોવા છતાં પાણી સાથે મળી જાઉં છું.	સાબુ
GujaratiRiddle_saralgujarati_58	જાંબુખિલે એક ફૂલ, થાય અંધારું ડૂલ..	દીવો
GujaratiRiddle_saralgujarati_59	હાથી ઘોડા ફર્યા કરે પણ, પગ એમના ચાલે ના સવાર પીઠે ઘૂમ્યા કરે, ને ફરવાની મજા લીધા કરે	ચકડોળ
GujaratiRiddle_saralgujarati_60	કાગળની છે કાયા, અક્ષરની છે આંખ અલકમલકની સહેલ કરાવે, ખૂલે છે જ્યારે પાંખ	પુસ્તક
GujaratiRiddle_saralgujarati_61	પંદર દિવસ વધતો જાય, પંદર દિવસ ઘટતો જાય સૂરજની તો લઈને સહાય, રાત્રીભર પ્રકાશ પાથરતો જાય	ચંદ્ર
GujaratiRiddle_saralgujarati_62	રંગે બહુ રૂપાળો છું થોડું ખાઉં તો ધરાઇ જાઉં વધુ ખાઉં તો ફાટી જાઉં	ફુગ્ગો
GujaratiRiddle_saralgujarati_63	પાણીનું અબૂકલું ઢબૂકલું છું, પાણીમાં જ રહીને ફરું છું પાણીના તરંગોમાં નાચું છું, પાણીમાં જ તરવું મારૂ કામ છે	માછલી
GujaratiRiddle_saralgujarati_65	લાલ કિલ્લામાં કાળા સિપાઈ લીલી દીવાલમાં ગયા સમાઈ	તરબુચ
GujaratiRiddle_saralgujarati_66	આટલીક દડી ને હીરે તે જડી દિવસે ખોવાણી તે રાત્રે જડી	તારા
GujaratiRiddle_saralgujarati_68	વડ જેવા પાન ને શેરડી જેવી પેરી મોગરા જેવા ફૂલ ને આંબા જેવી કેરી	આંકડો
GujaratiRiddle_saralgujarati_69	ચાલે છે પણ જીવ નથી, હલે છે પણ પગ નથી ખવાય છે પણ ખૂટતો નથી, બેઠક છે પણ બાજઠ નથી…	હિંચકો
GujaratiRiddle_saralgujarati_70	ધોળું ખેતરને કાળા ચણા હાથે વાવ્યાં ને મોં એ લણ્યા	અક્ષર
GujaratiRiddle_saralgujarati_71	પઢતો પણ પંડિત નહિ, પાંજરે પૂર્યો પણ ચોર નહિ ચતુર હોય તેઓ ચેતજો, મધુરો પણ મોર નહિ	પોપટ
GujaratiRiddle_saralgujarati_72	સૂરજ સામે મન ભરીને જોયા કરે સુવે ડાળીમાં સાંજ પડે થાકી જઈને	સૂરજમુખી
GujaratiRiddle_saralgujarati_73	વનવગડે વસ્તી વગર ઊગી નીકળે, સફેદ ને જાંબલી રંગે સોહાતો રહેતો એના ફૂલની માળા પહેરી હનુમાનજી મલકાતા રહેતા	આંકડો
GujaratiRiddle_saralgujarati_74	સફેદ ફૂલ ને કેસરી દાંડી વાતાવરણને મહેકાવતા જાય રાત જતી ને સુવાસ લઈને નવી સવાર આવતી જાય	પારિજાત
GujaratiRiddle_saralgujarati_75	ધોમધકતા ઉનાળામાં લાલ ચટ્ટાક ખિલતો જાય જાણે લાલ રંગી ફૂવારો ઉડતો જાય	કેસૂડો
GujaratiRiddle_saralgujarati_76	ઘરના ખૂણે એકલું બેસીને બોલતું જાય દુનિયાભરની અવનવી વાતોનો ખજાનો આપણી પાસે ખોલતું જાય	ટેલિવિઝન (ટીવી)
GujaratiRiddle_saralgujarati_77	પાંચ પાડોશી અને વચ્ચ માં અગાશી	હથેળી
GujaratiRiddle_saralgujarati_78	વાંચવા અને લખવા બંનેમાં કામ લાગે છે, કાગળ નહીં, કલમ નહીં બોલો શું છે મારું નામ?	ચશ્માં
GujaratiRiddle_saralgujarati_79	એવું શું છે જે પેદા થતા ની સાથે જ ઉડવા નું શરૂ કરી દે છે?	ધુમાડો
GujaratiRiddle_saralgujarati_80	એવું શું છે જેને ચાર પગ હોવા છતાં પણ ચાલી શકતું નથી?	ટેબલ
GujaratiRiddle_saralgujarati_81	એ કઈ વસ્તુ છે જે પાણી પીતા જ મરી જાય છે?	તરસ
GujaratiRiddle_saralgujarati_82	એ શું છે જેની આંખોમાં જો આંગળી નાખો તો તે પોતાનું મોઢું ખોલી દે છે?	કાતર
GujaratiRiddle_saralgujarati_83	લીલો ઝંડો, લાલ કમાન, તોબા તોબા કરે માણસ	મરચાં
GujaratiRiddle_saralgujarati_84	એ કઈ વસ્તુ છે જે ઉપર-નીચે થાય છે પણ પોતાની જગ્યાએ જ રહે છે?	સીડી
GujaratiRiddle_saralgujarati_85	ઉડું છું પણ પંખી નહીં, સૂંઢ છે પણ હાથી નહી, છ પગ પણ માખી નહી, ગીત ગાઉં છું પણ ભમરો નહીં.	મચ્છર
GujaratiRiddle_saralgujarati_86	ત્રણ નેત્ર પણ શંકર નહીં, વાળ ઘણા પણ ઘેટું નહીં, પાણી છે પણ ઘડો નહીં, સન્યાસી છે પણ ભગવાન નહીં.	નારિયેળ
GujaratiRiddle_saralgujarati_87	રંગ બેરંગી લકડક નાર, વાત કરે ન સમજે સાર, સૌ ભાષામાં બોલે એ, ચાલે ત્યાં આંસુની ધાર.	બોલપેન
GujaratiRiddle_saralgujarati_90	ગોળ ગોળ ફરતી જાય, ફરતી ફરતી ગાતી જાય, દાણો દાણો ખાતી જાય, તોય એનુ પેટ ન ભરાય.	ઘંટી
GujaratiRiddle_saralgujarati_91	આમ તો નીચી નજરે ચાલે, રીસાય ત્યારે પગ પછાડે, લોકોનો એ ભાર વેંઢારે, તોય કોઇ સારો ન માને.	ગધેડો
GujaratiRiddle_saralgujarati_92	તણખલા રૂના સંગાથે, ઝૂલું ડાળે ડાળ, જ્યારે પંખી ઊડી જાતા, બચ્ચાની રાખું સંભાળ.	માળો
GujaratiRiddle_saralgujarati_93	બોખું બોખું મોં ફરે, કરે મઝાની વાતો, આખા ઘરમાં ખુલ્લો મુકે, વાર્તાનો ખજાનો.	દાદા-દાદી
GujaratiRiddle_saralgujarati_94	મા ગોરી રૂપકડી, ને બચ્ચા કાળાં મેશ, મા મરે, બચ્ચા જો ભળે, દૂધ-ચામાં સુગંધ પ્રસરે.	એલચી
GujaratiRiddle_saralgujarati_95	લાગે ઢમઢોલ શરીર, પણ નથી મારો કંઇ ભાર, દેહ છે મારો રંગબેરંગી, બાળકોનો છું હું સંગી.	ફુગ્ગો
GujaratiRiddle_saralgujarati_97	આખો દિવસ ઊંધ્યા કરું, રાત પડે ને રડ્યા કરું, જેટલું રડું એટલું ગુમાવું ? તો બોલો મિત્રો કોણ હું ?	મિણબત્તી
GujaratiRiddle_saralgujarati_99	ચાર ભાઇ આડા ચાર ભાઈ ઉભા એક એકના અંગમાં બબ્બે જણ બેઠા.	ખાટલો
GujaratiRiddle_saralgujarati_100	અડધું ફળ ને અડધું ફૂલ, જોવા મળું ના બાગમાં, રંગે કાળું પણ મધ મીઠું તો ઝટપટ કહો હું કોણ..?	ગુલાબ જામુન
GujaratiRiddle_saralgujarati_103	ચાર ખૂણાનું ચોકઠું, આભે ઉડ્યુ જાય, રાજા પૂછે રાણીને, આ ક્યુ જનાવર જાય.	પતંગ
GujaratiRiddle_saralgujarati_104	બે માથાં અને બે પગ, જાણે એને આખું જગ, જે કોઈ આવે એની વચમાં, કપાઈ જાય એની કચ કચ માં બોલો એ શું..?	કાતર
GujaratiRiddle_saralgujarati_109	ખારા જળમાં બાંધી કાયા રસોઈમાં રોજ મારી માયા જન્મ ધર્યાને પારા છોડા, મારા દામ તો ઉપજે થોડા બોલો હું કોણ..?	મીઠું
GujaratiRiddle_saralgujarati_110	જો તમારી પાસે ચાર ગાય અને બે બકરી છે તો તમારી પાસે કેટલા પગ છે..?	બે
GujaratiRiddle_saralgujarati_112	એવું શું છે જે જેનું હોય એ જ જોઈ શકે અને માત્ર એક જ વાર જોઈ શકે..?	સપનું
GujaratiRiddle_saralgujarati_116	ફાળ ભરે પણ મૃગ નહી, નહી સસલો નહી શ્વાન. મો ઉચુ પણ મોર નહી, ચતુર કરો વિચાર.	દેડકો
GujaratiRiddle_saralgujarati_118	ચાર પાયા પર ઉપર આડી છત, કરો તેના ઉપર બસ લખ લખ લખ	ટેબલ
GujaratiRiddle_saralgujarati_119	ટન ટન બસ નાદ કરે, ઘડિયાળ જોઈ સાદ કરે, સ્કૂલ નિશાળે એ લટકે રણકે તો બાળકો છટકે	ઘંટ
GujaratiRiddle_saralgujarati_120	ચારે બાજુ વૃક્ષોથી ઘેરાયો પથરાયું મુજ પર ઘાસ પશુ પક્ષીનું ઘર હું મને ઓળખો હું કોણ ?	જંગલ
GujaratiRiddle_saralgujarati_121	એ આપવાથી વધે છે, એ આવે ત્યારે જન જાગે છે, એ જાય ત્યારે જન ઊંઘે છે.	વિદ્યા
GujaratiRiddle_saralgujarati_124	એ તો કોણ જે ઘર લઇ લે છે આખું, પણ જગ્યા જરાપણ નથી રોકતું	પ્રકાશ
GujaratiRiddle_saralgujarati_125	હું મરું છું, હું કપાવું છું, પણ રોવો તમે છો	ડુંગળી
GujaratiRiddle_saralgujarati_126	લીલી બસ, લાલ સીટ, અંદર કાળા બાવા	તરબૂચ
GujaratiRiddle_saralgujarati_127	એવું કયું ઝાડ જેમાં લાકડી નથી હોતી?	કેળાનું ઝાડ
GujaratiRiddle_saralgujarati_129	લીલુ ફળને ધોળું બી, મારે માથે કાંટા, ચોમાસામાં મને સેવો તો, ટળે દવાખાનાના આંટા.	કારેલુ
GujaratiRiddle_saralgujarati_130	અબૂકલું ઢબૂકલું, લીલું લીલું માટલું અંદર લાલમ લાલ, કાપીને બહેનીને આપ...	તરબુચ
GujaratiRiddle_saralgujarati_132	એવી કઈ ચીજ છે જેટલી ખેંચીએ એટલી નાની થઈ જાય?	સિગરેટ
GujaratiRiddle_saralgujarati_133	એવી કઈ વસ્તુ છે જે સ્ત્રી ખુલ્લું રાખીને ફરે, પુરુષો સંતાડીને?	પર્સ
GujaratiRiddle_saralgujarati_134	એવું શું છે જે જેટલું વધારે હોય એટલું ઓછું દેખાય?	અંધારું
GujaratiRiddle_saralgujarati_135	સુગંધ છે પણ ફૂલ નથી, બળે છે પણ ઈર્ષા નથી?	અગરબતી
GujaratiRiddle_saralgujarati_137	એવું નામ બતાવો જે બીમાર નથી છતાં તેને ગોળી આપવામાં આવે છે?	બંદૂક
GujaratiRiddle_saralgujarati_139	એવું શું છે જેને પકડ્યા વગર રોકી શકાય?	શ્વાસ
GujaratiRiddle_saralgujarati_140	એવી કઈ વસ્તુ જે તૂટે તો જ કામ આવે?	ઈંડું
GujaratiRiddle_saralgujarati_141	એવી કઈ જેલ છે જ્યાં બધા કેદી બેગુનાહ છે?	પ્રાણી સંગ્રાલય
GujaratiRiddle_saralgujarati_142	હું એક વ્યક્તિને બે બનાવી દઉં બતાવો કોણ?	અરીસો
GujaratiRiddle_saralgujarati_143	એ શું છે જે આવે તો લોકો થુક્વાનું કહે છે?	ગુસ્સો
GujaratiRiddle_saralgujarati_144	એવું કોણ છે જેને ડૂબતો જોઈ કોઈ બચાવતું નથી?	સૂરજ
GujaratiRiddle_saralgujarati_145	એ કોણ છે જે ગમે તેટલો વૃદ્ધ થઈ જાય પણ છતાં જવાન જ રહે છે?	સૈનિક
GujaratiRiddle_saralgujarati_148	ન ભોજન લે છે ન વેતન લે છે છતાં રખેવાળી કરે છે. જણાવો તે કઈ વસ્તુ છે?	તાળું
GujaratiRiddle_saralgujarati_153	એ કઈ વસ્તુ છે જે વરસાદમાં ગમે તેટલું પલળે, પણ ભીનું થઈ શકતું નથી?	પાણી
GujaratiRiddle_saralgujarati_157	એક લાકડીની સાંભળો કહાણી, તેમાં ભરેલું છે મીઠું પાણી	શેરડી
GujaratiRiddle_saralgujarati_158	વર્ષના કયા મહિનામાં 28 દિવસો હોય છે?	દરેક મહિનામાં
GujaratiRiddle_saralgujarati_159	કઈ વસ્તુ છે જે તમે તમારા ડાબા હાથમાં પકડી શકો છો પણ જમણા હાથમાં નહીં ?	તમારી જમણી કોણી
