dheivegam_Tamil_riddle_265_90	வட்ட வட்ட நிலவில் வரைஞ்சிருக்கு; எழுதியிருக்கு. அது என்ன?	நாணயம்
dheivegam_Tamil_riddle_265_91	ஓடையில கருப்பு மீனு துள்ளி விளையாடுது அது என்ன ?	கண்
dheivegam_Tamil_riddle_265_92	பூ பூப்பது கண்ணுக்குத் தெரியும். காய் காய்ப்பது கண்ணுக்குத் தெரியாது. அது என்ன?	வேர்கடலை
dheivegam_Tamil_riddle_265_93	பட்டுப்பை நிறைய பவுண் காசு. அது என்ன?	வத்தல் மிளகாய்
dheivegam_Tamil_riddle_265_94	இருந்த இடத்தில் நகர்ந்தபடி இரவும் பகலும் செல்வான். அவன் யார்?	கடிகாரம்
dheivegam_Tamil_riddle_265_95	உடம்பெல்லாம் பல் கொண்ட ஒருத்திக்கு கடிக்க தெரியாது?	சீப்பு
dheivegam_Tamil_riddle_265_96	காலில் தண்ணீர் குடிப்பான், தலையில் முட்டையிடுவான் அவன் யார்?	தென்னை
dheivegam_Tamil_riddle_265_97	சலசலவென சத்தம் போடுவான், சமயத்தில் தாகம் தீர்ப்பான். அவன் யார்?	அருவி
dheivegam_Tamil_riddle_265_98	கல்லில் காய்க்கும்பூ தண்ணீரில் மலரும்பூ, அது என்ன பூ?	சுண்ணாம்பு
dheivegam_Tamil_riddle_265_99	காற்றைக் குடித்து காற்றில் பறப்பான், அவன் யார்?	பலூன்
dheivegam_Tamil_riddle_265_100	நடந்தவன் நின்றான் கத்தியை எடுத்து தலையைச் சீவினேன் மறுபடியும் நடந்தான் அவன் யார்?	பென்சில்
dheivegam_Tamil_riddle_265_101	எத்தனை தரம் சுற்றினாலும் தலை சுற்றாது, அது என்ன?	மின் விசிறி
dheivegam_Tamil_riddle_265_102	வெள்ளை ராஜாவுக்கு கறுப்பு உடை அது என்ன?	உழுந்து
dheivegam_Tamil_riddle_265_103	முத்துக் கோட்டையிலே மகாராணி சிறைபட்டிருக்கிறாள். அவள் யார்?	நாக்கு
dheivegam_Tamil_riddle_265_104	கூரை வீட்டைப் பிரிச்சா ஓட்டுவீடு! ஓட்டு வீட்டுக்குள்ள வெள்ளை மாளிகை!வெள்ளை மாளிகைக்கு நடுவில் குளம்!அது என்ன?	தேங்காய்
dheivegam_Tamil_riddle_265_105	பேச்சுக் கேட்குது பேசுபவர் தெரியவில்லை. அது என்ன?	வானொலி பெட்டி
dheivegam_Tamil_riddle_265_106	கந்தல் துணிக்காரி முத்துப் பிள்ளைகள் பெற்றாள் அவள் யார்?	சோளப்பொத்தி
dheivegam_Tamil_riddle_265_107	வடிவழகு மாப்பிள்ளை வயிற்றால் நடக்கிறார். அவர் யார்?	பாம்பு
dheivegam_Tamil_riddle_265_108	உடல் சிவப்பு, வாய் அகலம், உணவு காகிதம்- நான் யார்?	அஞ்சல் பெட்டி.
dheivegam_Tamil_riddle_265_109	இது ஒரு பூ. முதற்பகுதி ஆதவனின் மறுபெயர்; பிற்பகுதி தேசத் தந்தையை குறிக்கும். அது என்ன?	சூரிய காந்தி
dheivegam_Tamil_riddle_265_110	பச்சை நிற அழகிக்கு உதட்டுச் சாயம் பூசாமலே சிவந்தவாய் அவள் யார்?	கிளி
dheivegam_Tamil_riddle_265_111	இரவு வீட்டிற்கு வருவான், இரவு முழுவதும் இருப்பான் காலையில் சொல்லாமல் கொள்ளாமல் போய்விட்டிருப்பான்?	நிலா
dheivegam_Tamil_riddle_265_112	ஓடையில் ஓடாத நீர், ஒருவரும் குடிக்காத நீர். அது என்ன?	கண்ணீர்
dheivegam_Tamil_riddle_265_113	அம்மா படுத்திருக்க மகள் ஓடித்திரிவாள் அது என்ன?	அம்மி குளவி
dheivegam_Tamil_riddle_265_114	ஒரு வீட்டுக்கு இரண்டு வாசல்படி. அது என்ன?	மூக்கு
dheivegam_Tamil_riddle_265_115	ஊரெல்லாமல் ஒரே விளக்கு. அதற்கு ஒரு நாள் ஒய்வு அது?	சந்திரன்
dheivegam_Tamil_riddle_265_116	உடம்பெல்லாம் தங்கநிறம், தலையில் பச்சை கிரீடம் அது என்ன?	அன்னாசிப் பழம்
dheivegam_Tamil_riddle_265_117	குண்டுச் சட்டியில் கெண்டை மீன். அது என்ன?	நாக்கு.
dheivegam_Tamil_riddle_265_118	கண்ணீர் விட்டு வெளிச்சம் தருவாள் அவள் யார்?	மெழுகுத்திரிவத்தி
dheivegam_Tamil_riddle_265_119	நன்றிக்கு வால் கோபத்துக்கு வாய் அது என்ன?	நாய்
dheivegam_Tamil_riddle_265_120	பூ கொட்ட கொட்ட ஒன்றையும் தனியே பொறுக்க முடியவில்லை?	மழை
dheivegam_Tamil_riddle_265_121	நீண்ட உடம்புக்காரன், நெடுந்தூரப் பயணக்காரன்?	ரயில்
dheivegam_Tamil_riddle_265_122	எடுக்க எடுக்க வளரும். எண்ணெயைக் கண்டால் படிந்துவிடும். அது என்ன?	முடி
dheivegam_Tamil_riddle_265_123	அரிவாளால் வெட்டி வெட்டி அடுப்பிலே வெச்சாலும் மூச்சே விட மாட்டான். அவன் யார்?	விறகு
dheivegam_Tamil_riddle_265_124	தண்ணியில்லாத காட்டிலே அலைந்து தவிக்கும் அழகி. அவள் யார்?	ஒட்டகம்
dheivegam_Tamil_riddle_265_125	ஆகாரமாக எதையும் தந்தால் சாப்பிடுவேன், ஆனால் நீரை குடிக்க தந்தால் இறந்து விடுவேன், நான் யார்?	நெருப்பு
dheivegam_Tamil_riddle_265_126	ஒன்று போனால் மற்றொன்றும் வாழாது. அது என்ன?	செருப்பு
dheivegam_Tamil_riddle_265_127	ஊரெல்லாம் சுத்துவான், ஆனால் வீட்டிற்குள் வரமாட்டான். அவன் யார்?	செருப்பு
dheivegam_Tamil_riddle_265_128	கருப்பர்கள் மாநாடு போட்ட இடத்தில் கண்ணீர் பிரவாகம். அது என்ன?	மேகம், மழை.
dheivegam_Tamil_riddle_265_129	கூட்டுக்குள் குடியிருக்கும் குருவி அல்ல; கொலை செய்யும்; பாயும்; அது வீரனுமல்ல. அது என்ன?	அம்பு.
dheivegam_Tamil_riddle_265_130	ஆடும் வரை ஆட்டம் , ஆடிய பின் ஓட்டம் அது என்ன?	இதயம்
dheivegam_Tamil_riddle_265_131	தண்ணியில்லாத காட்டிலே அலைந்து தவிக்கும் அழகி. அவள் யார்?	ஒட்டகம்
dheivegam_Tamil_riddle_265_132	ஊசி நுழையாத கிணற்றிலே ஒரு படி தண்ணீர்?	தேங்காய்
dheivegam_Tamil_riddle_265_133	பாலாற்றின் நடுவே கறுப்பு மீன் தெரியுது அது என்ன?	கண்கள்
dheivegam_Tamil_riddle_265_134	முதலெழுத்து தமிழின் அடுத்த எழுத்து கடை மூன்று சேர்ந்தால் ஒரு எண்ணிக்கை மொத்தத்தில் இது வருமுன் எச்சரிக்கை தேவை?	ஆபத்து
dheivegam_Tamil_riddle_265_135	மண்ணுகுளே கிடப்பான் மங்களகரமானவன் அவன் யார்?	மஞ்சள்
dheivegam_Tamil_riddle_265_136	நிலத்தில் முளைக்காத செடி நிமிர்ந்து நிற்காத செடி அது என்ன?	தலை முடி
dheivegam_Tamil_riddle_265_137	குண்டன் குழியில் விழுவான், குச்சியப்பன் தூக்கி விடுவான் – அது என்ன?	பணியாரம்
dheivegam_Tamil_riddle_265_138	எழுதி எழுதியே தேய்ஞ்சு போனான். அவன் யார்?	பென்சில்
dheivegam_Tamil_riddle_265_139	பச்சைபெட்டிக்குள் வெள்ளை முத்துக்கள். அது என்ன?	வெண்டைக்காய்
dheivegam_Tamil_riddle_265_140	நீண்ட உடலிருக்கும் தூணும் அல்ல ,உடலில் சட்டை இருக்கும் ஆனால் உயிர் இல்லை,துயிலில் சுகம் இருக்கும் மெத்தை அல்ல அது என்ன?	தலையணை
dheivegam_Tamil_riddle_265_141	எட்டுக்கால் ஊன்றி இருகால் படமெடுக்க வட்டக் குடைபிடித்து வாறாராம் வன்னியப்பு அது என்ன?	நண்டு
dheivegam_Tamil_riddle_265_142	ஓய்வு எடுக்காமல் இயங்கும். ஓய்வு எடுத்துவிட்டால் மறுபடியும் இயங்காது. அது என்ன?	இதயம்
dheivegam_Tamil_riddle_265_143	நான் இருந்ததில்லை ஆனாலும் இருப்பவனாக இருப்பேன். என்னை யாரும் பார்த்ததில்லை பார்க்கும் முன் பழசாயிருப்பேன். என்னை நம்பியே இந்த உலகமும் ,மக்களும் நல்லது நடக்குமென எண்ணுகிறார்கள் நான் யார்?	நாளை
dheivegam_Tamil_riddle_265_144	கிட்ட இருக்கும் பட்டணம்; எட்டித்தான் பார்க்க முடியவிலை. அது என்ன?	முதுகு.
dheivegam_Tamil_riddle_265_145	கோவிலைச் சுற்றிக் கருப்பு; கோவிலுக்குள்ளே வெளுப்பு. அது என்ன?	சோற்றுப்பானை-சோறு.
dheivegam_Tamil_riddle_265_146	வெள்ளை ஆளுக்கு கறுப்புத் தலைப்பாகை. அது என்ன?	தீக்குச்சி
dheivegam_Tamil_riddle_265_147	அரைசாண் ராணிக்கு வயிற்றில் ஆயிரம் முத்துகள். அது என்ன?	வெண்டைக்காய்
dheivegam_Tamil_riddle_265_148	அழுவேன்,சிரிப்பேன் அனைத்தும் செய்வேன் நான் யார்?	முகம் பார்க்கும் கண்ணாடி
dheivegam_Tamil_riddle_265_149	முதுகிலே சுமை தூக்கி முனகாமல் அசைந்து வரும் அது என்ன?	நத்தை
dheivegam_Tamil_riddle_265_150	அம்மா போடும் வட்டம், பளபளக்கும் வட்டம், சுவையைக் கூட்டும் வட்டம். சுட்டுத் தின்ன இஸ்டம். அது என்ன?	அப்பளம்
dheivegam_Tamil_riddle_265_151	தொப்பொன்று விழுந்தான் தொப்பி கழன்றான் அவன் யார்?	பனம்பழம்
dheivegam_Tamil_riddle_265_152	முயல் புகாத காடு எது?	முக்காடு
dheivegam_Tamil_riddle_265_153	உயரத்தில் இருப்பிடம்.தாகம் தீர்ப்பதில் தனியிடம் அது என்ன?	இளநீர்
dheivegam_Tamil_riddle_265_154	தலையைச் சீவினால் தாளில் நடப்பான் அவன் யார்?	பென்சில்
dheivegam_Tamil_riddle_265_155	கண்டு பிடித்தவனும் வைத்திருக்கவில்லை, வாங்கியவனும் உபயோகிக்கவில்லை, உபயோகிப்பவனுக்கு அதனை பற்றி எதுவும் தெரியாது அது என்ன?	சவப்பெட்டி
dheivegam_Tamil_riddle_265_156	மழை காலத்தில் குடை பிடிப்பான், மனிதனல்ல. அவன் யார்?	காளான்
dheivegam_Tamil_riddle_265_157	ஒரு குற்றத்தை செய்ய முயற்சித்தால் தண்டனை உண்டு, ஆனால் குற்றத்தை செய்தால் தண்டிக்க முடியாது, அக் குற்றம் என்ன?	தற்கொலை
dheivegam_Tamil_riddle_265_158	எப்போதும் காதருகில் ரகசியம் பேசிக் கொண்டிருப்பவள், அவள் யார்?	செல்போன்
dheivegam_Tamil_riddle_265_159	ஓவென்று உயர்ந்த மலை, நடுவே உடன் பிறப்பு இருவர் ! ஒருவரை மற்றவர் பார்ப்பதுமில்லை; பேசுவதும் இல்லை. அவர்கள் யார்?	கண், மூக்கு.
dheivegam_Tamil_riddle_265_160	மீன் பிடிக்கத் தெரியாதாம் ஆனால் வலை பின்னுவானாம் அவன் யார்?	சிலந்தி
dheivegam_Tamil_riddle_265_161	தொட்டுப் பார்க்கலாம் எட்டிப் பார்க்கமுடியாது அது என்ன?	முதுகு
dheivegam_Tamil_riddle_265_162	வீட்டிலிருப்பான் காவலாலி, வெளியில் சுற்றுவான் அவன் கூட்டாளி, அவர்கள் யார்?	பூட்டும் திறப்பும்
dheivegam_Tamil_riddle_265_163	கொம்பு நிறைய கம்பு அது என்ன ?	மாதுளம்பழம்
dheivegam_Tamil_riddle_265_164	காட்டிலே பச்சை; கடையிலே கறுப்பு; வீட்டிலே சிவப்பு. அது என்ன?	மரம்-கரி-நெருப்பு.
dheivegam_Tamil_riddle_265_165	என்னைத் தெரியாத போது தெரிந்து கொள்ளும் ஆவல்.தெரிந்த பிறகு பகிர்ந்து கொள்ளும் ஆசை. நான் மறைக்கப்பட வேண்டியவன். நான் யார்?	இரகசியம்
dheivegam_Tamil_riddle_265_166	நடக்கவும் மாட்டேன், நகராமல் இருக்கவும் மாட்டேன் நான் யார்?	மணிக்கூடு
dheivegam_Tamil_riddle_265_167	மழையோடு வருகின்ற மஞ்சள் புறாவை வெட்டினால் ஒரு சொட்டு இரத்தம் வராது. அது என்ன?	ஈசல்
dheivegam_Tamil_riddle_265_168	நடந்தவன் நின்றான். கத்தியை எடுத்து தலையைச் சீவினேன். மறுபடி நடந்தான். அவன் யார்?	பென்சில்
dheivegam_Tamil_riddle_265_169	விரல் இல்லாமலே ஒரு கை. அது என்ன?	தும்பிக்கை
dheivegam_Tamil_riddle_265_170	வெள்ளத்தில் போகாது, வெந்தணலில் வேகாது. கொள்ளையடிக்க முடியாது, கொடுத்தாலும் குறையாது. அது என்ன?	கல்வி
dheivegam_Tamil_riddle_265_171	அம்மா பின்னிய நூலை அவிழ்த்தால் போச்சு. அது என்ன?	இடியாப்பம்
dheivegam_Tamil_riddle_265_172	தண்ணீரில் மிதக்குது கட்டழகிய வீடுகள் -அது என்ன?	கப்பல்கள்
dheivegam_Tamil_riddle_265_173	தொட்டால் மணக்கும், சுவைத்தால் புளிக்கும். அது என்ன?	எழுமிச்சம்பழம்
dheivegam_Tamil_riddle_265_174	இதயம் போல் துடிப்பிருக்கும், இரவு பகல் விழித்திருக்கும். அது என்ன?	கடிகாரம்
dheivegam_Tamil_riddle_265_175	உணவு கொடுத்தால் வளரும்; நீர் கொடுத்தால் அழியும். அது என்ன?	நெருப்பு
dheivegam_Tamil_riddle_265_176	ஊசி போல் இருப்பான், ஊரையே எரிப்பான். அது என்ன?	தீக்குச்சி
